name,fuel,City,Jumlah Mobil
Hyundai,1,Parma,1
Hyundai,1,Parsippany,1
Hyundai,1,Paterson,1
Hyundai,1,Pendleton,1
Hyundai,1,Peoria,2
Hyundai,1,Perry Hall,3
Hyundai,1,Pflugerville,1
Hyundai,1,Philadelphia,10
Hyundai,1,Phoenix,2
Hyundai,1,Pittsburgh,1
Hyundai,1,Plainfield,1
Hyundai,1,Plainview,1
Hyundai,1,Plano,1
Hyundai,1,Pleasant Grove,1
Hyundai,1,Pleasure Ridge Park,1
Hyundai,1,Plymouth,3
Hyundai,1,Pompano Beach,1
Hyundai,1,Port Chester,1
Hyundai,1,Port Saint Lucie,1
Hyundai,1,Portage,2
Hyundai,1,Portland,3
Hyundai,1,Portsmouth,1
Hyundai,1,Post Falls,1
Hyundai,1,Pottstown,1
Hyundai,1,Prattville,1
Hyundai,1,Prescott,1
Hyundai,1,Prior Lake,1
Hyundai,1,Pueblo West,1
Hyundai,1,Pullman,1
Hyundai,1,Puyallup,1
Hyundai,1,Quincy,1
Hyundai,1,Radnor,1
Hyundai,1,Raleigh,1
Hyundai,1,Rancho Cucamonga,2
Hyundai,1,Raytown,1
Hyundai,1,Reading,2
Hyundai,1,Redding,1
Hyundai,1,Redlands,1
Hyundai,1,Redwood City,1
Hyundai,1,Rexburg,1
Hyundai,1,Reynoldsburg,1
Hyundai,1,Richardson,1
Hyundai,1,Richfield,1
Hyundai,1,Richland,2
Hyundai,1,Richmond,4
Hyundai,1,Riverside,2
Hyundai,1,Riviera Beach,2
Hyundai,1,Rochester,4
Hyundai,1,Rock Island,1
Hyundai,1,Rocklin,1
Hyundai,1,Rocky Mount,2
Hyundai,1,Rogers,2
Hyundai,1,Rome,1
Hyundai,1,Rose Hill,1
Hyundai,1,Roselle,1
Hyundai,1,Rosenberg,1
Hyundai,1,Roseville,1
Hyundai,1,Roy,1
Hyundai,1,Royal Palm Beach,1
Hyundai,1,Rutherford,1
Hyundai,1,Rutland,1
Hyundai,1,Saco,1
Hyundai,1,Sacramento,1
Hyundai,1,Saginaw,2
Hyundai,1,Saint Charles,1
Hyundai,1,Saint Louis,1
Hyundai,1,Saint Petersburg,2
Hyundai,1,Salem,2
Hyundai,1,Salinas,3
Hyundai,1,Salt Lake City,1
Hyundai,1,San Antonio,2
Hyundai,1,San Diego,6
Hyundai,1,San Francisco,1
Hyundai,1,San Jose,1
Hyundai,1,San Luis Obispo,2
Hyundai,1,Sandusky,1
Hyundai,1,Sandwich,1
Hyundai,1,Sanford,3
Hyundai,1,Santa Clara,1
Hyundai,1,Santa Maria,2
Hyundai,1,Santa Monica,1
Hyundai,1,Santa Rosa,1
Hyundai,1,Sarasota,1
Hyundai,1,Saratoga,1
Hyundai,1,Savannah,1
Hyundai,1,Scottsdale,1
Hyundai,1,Scranton,1
Hyundai,1,Searcy,2
Hyundai,1,Seatac,1
Hyundai,1,Seattle,11
Hyundai,1,Selma,1
Hyundai,1,Shaker Heights,1
Hyundai,1,Shawnee,2
Hyundai,1,Shreveport,2
Hyundai,1,Shrewsbury,1
Hyundai,1,Smithtown,2
Hyundai,1,Smyrna,1
Hyundai,1,South Portland,1
Hyundai,1,Southgate,1
Hyundai,1,Spanish Fork,1
Hyundai,1,Spartanburg,1
Hyundai,1,Spokane,2
Hyundai,1,Spring Hill,1
Hyundai,1,Springfield,3
Hyundai,1,State College,1
Hyundai,1,Stevens Point,1
Hyundai,1,Stockton,1
Hyundai,1,Streamwood,1
Hyundai,1,Strongsville,1
Hyundai,1,Sudbury,1
Hyundai,1,Sulphur Springs,1
Hyundai,1,Summerville,2
Hyundai,1,Sun City,3
Hyundai,1,Surprise,3
Hyundai,1,Syracuse,1
Hyundai,1,Tacoma,2
Hyundai,1,Tamarac,1
Hyundai,1,Tampa,1
Hyundai,1,Taylors,1
Hyundai,1,Temecula,3
Hyundai,1,Terre Haute,1
Hyundai,1,Terrytown,3
Hyundai,1,Texarkana,2
Hyundai,1,Texas City,1
Hyundai,1,The Colony,1
Hyundai,1,Thomasville,2
Hyundai,1,Thornton,1
Hyundai,1,Thousand Oaks,2
Hyundai,1,Tigard,1
Hyundai,1,Tinley Park,1
Hyundai,1,Troy,3
Hyundai,1,Tucson,2
Hyundai,1,Tulsa,2
Hyundai,1,Twentynine Palms,1
Hyundai,1,Tysons Corner,2
Hyundai,1,University City,2
Hyundai,1,Upper Saint Clair,1
Hyundai,1,Urbandale,2
Hyundai,1,Utica,1
Hyundai,1,Vacaville,1
Hyundai,1,Vallejo,2
Hyundai,1,Valley Stream,1
Hyundai,1,Valparaiso,5
Hyundai,1,Van Buren,2
Hyundai,1,Vancouver,1
Hyundai,1,Vicksburg,1
Hyundai,1,Vincennes,1
Hyundai,1,Waldorf,1
Hyundai,1,Wallingford,1
Hyundai,1,Warren,1
Hyundai,1,Washington,10
Hyundai,1,Waterbury,1
Hyundai,1,Watertown,2
Hyundai,1,Waterville,1
Hyundai,1,Webster Groves,1
Hyundai,1,Weslaco,1
Hyundai,1,West Babylon,2
Hyundai,1,West Chicago,1
Hyundai,1,West Jordan,1
Hyundai,1,West Lafayette,3
Hyundai,1,West Scarborough,2
Hyundai,1,West Valley City,1
Hyundai,1,Westborough,1
Hyundai,1,Westbrook,1
Hyundai,1,Westerly,1
Hyundai,1,Westford,1
Hyundai,1,Wheat Ridge,1
Hyundai,1,Wheaton,1
Hyundai,1,Wheeling,1
Hyundai,1,Whittier,1
Hyundai,1,Wilkes Barre,1
Hyundai,1,Wilmington,1
Hyundai,1,Wilson,1
Hyundai,1,Winchester,2
Hyundai,1,Winter Garden,1
Hyundai,1,Winter Haven,1
Hyundai,1,Woodbury,1
Hyundai,1,Woodland,1
Hyundai,1,Woodmere,1
Hyundai,1,Worcester,1
Hyundai,1,Xenia,1
Hyundai,1,Yonkers,1
Hyundai,1,Youngstown,1
Hyundai,1,Yuma,1
Hyundai,2,Avondale,1
Hyundai,2,Conway,1
Hyundai,2,Crown Point,1
Hyundai,2,Des Moines,1
Hyundai,2,Eden,1
Hyundai,2,Huber Heights,1
Hyundai,2,Johnson City,1
Hyundai,2,Laredo,1
Hyundai,2,Livonia,1
Hyundai,2,Lynchburg,1
Hyundai,2,Myrtle Beach,1
Hyundai,2,Rahway,1
Hyundai,2,West Babylon,1
Hyundai,2,Woodburn,1
Hyundai,3,Alton,1
Hyundai,3,Aurora,1
Hyundai,3,Muskegon,1
Hyundai,3,Saint Petersburg,1
Isuzu,0,Eagle,1
Isuzu,0,Elmwood Park,1
Isuzu,0,Franklin Square,1
Isuzu,0,Prescott,1
Isuzu,0,Santa Clara,1
Jaguar,0,Auburn,1
Jaguar,0,Bartlesville,1
Jaguar,0,Bartlett,2
Jaguar,0,Bethlehem,2
Jaguar,0,Bossier City,1
Jaguar,0,Broomfield,2
Jaguar,0,Bryant,1
Jaguar,0,Burlington,1
Jaguar,0,Chicago,1
Jaguar,0,College Park,2
Jaguar,0,Dundalk,2
Jaguar,0,Elmira,1
Jaguar,0,Eugene,1
Jaguar,0,Euless,1
Jaguar,0,Evans,1
Jaguar,0,Garner,1
Jaguar,0,Gastonia,1
Jaguar,0,Goldsboro,1
Jaguar,0,Granger,2
Jaguar,0,Hopkinsville,1
Jaguar,0,Lewiston,1
Jaguar,0,Longview,1
Jaguar,0,Los Angeles,2
Jaguar,0,Lubbock,1
Jaguar,0,Marietta,1
Jaguar,0,Martinez,1
Jaguar,0,New York City,5
Jaguar,0,Newark,1
Jaguar,0,Ormond Beach,1
Jaguar,0,Ozark,1
Jaguar,0,Pacifica,1
Jaguar,0,Pembroke Pines,1
Jaguar,0,Penn Hills,1
Jaguar,0,Pflugerville,2
Jaguar,0,Philadelphia,1
Jaguar,0,Pocatello,1
Jaguar,0,Poinciana,2
Jaguar,0,Port Huron,1
Jaguar,0,Prairie Village,2
Jaguar,0,Rochester,1
Jaguar,0,Roseville,1
Jaguar,0,Royal Palm Beach,2
Jaguar,0,Rutland,1
Jaguar,0,Salisbury,1
Jaguar,0,San Francisco,1
Jaguar,0,Sterling Heights,2
Jaguar,0,Tacoma,2
Jaguar,0,Tonawanda,1
Jaguar,0,Troy,1
Jaguar,0,Upper Saint Clair,1
Jaguar,0,Vincennes,1
Jaguar,0,Wake Forest,1
Jaguar,0,Warren,1
Jaguar,0,Wilmington,1
Jeep,0,Bridgeton,1
Jeep,0,Burlington,1
Jeep,0,Camden,1
Jeep,0,Cedar Hill,1
Jeep,0,Charlotte,1
Jeep,0,Eagle,1
Jeep,0,Gallatin,1
Jeep,0,Indianapolis,1
Jeep,0,Mesa,1
Jeep,0,Middletown,1
Jeep,0,Murray,1
Jeep,0,Nashua,1
Jeep,0,Neenah,1
Jeep,0,New York City,1
Jeep,0,Potomac,1
Jeep,0,Pottstown,1
Jeep,0,Pueblo,1
Jeep,0,Saint Louis,1
Jeep,0,Santa Clara,1
Jeep,0,Southgate,1
Jeep,1,Auburn,1
Jeep,1,Bossier City,1
Jeep,1,La Vista,1
Jeep,1,Lakeland,1
Jeep,1,Lewiston,1
Jeep,1,Los Angeles,1
Jeep,1,New York City,1
Jeep,1,Pembroke Pines,1
Jeep,1,Pocatello,1
Jeep,1,Port Huron,1
Jeep,1,Prescott Valley,1
Kia,0,Ankeny,1
Kia,0,Charlotte,1
Kia,0,Laguna Hills,1
Kia,0,Richmond,1
Land,0,Baton Rouge,1
Land,0,Bozeman,1
Land,0,Leominster,1
Land,0,Los Angeles,1
Land,0,Nampa,1
Land,0,Victoria,1
Lexus,1,Albemarle,1
Lexus,1,Atlanta,1
Lexus,1,Bethel Park,1
Lexus,1,Bethesda,1
Lexus,1,Bossier City,1
Lexus,1,Castle Rock,1
Lexus,1,Chicago,1
Lexus,1,Elmira,2
Lexus,1,Gary,1
Lexus,1,Goldsboro,1
Lexus,1,Lewiston,1
Lexus,1,Milton,1
Lexus,1,Nampa,1
Lexus,1,New York City,2
Lexus,1,Newnan,1
Lexus,1,Orlando,1
Lexus,1,Pacifica,1
Lexus,1,Panama City,1
Lexus,1,Pharr,1
Lexus,1,Philadelphia,1
Lexus,1,Poinciana,1
Lexus,1,Prairie Village,1
Lexus,1,Rochester,1
Lexus,1,Royal Palm Beach,1
Lexus,1,Salisbury,1
Lexus,1,Seattle,1
Lexus,1,Sioux Falls,1
Lexus,1,Sterling Heights,1
Lexus,1,Tacoma,1
Lexus,1,Tonawanda,1
Lexus,1,Warren,1
Lexus,1,Wilmington,1
MG,1,Aloha,1
MG,1,Dover,1
MG,1,San Diego,1
Mahindra,0,Abilene,1
Mahindra,0,Agawam,1
Mahindra,0,Alamogordo,1
Mahindra,0,Albany,1
Mahindra,0,Alexandria,1
Mahindra,0,Allen Park,1
Mahindra,0,Allentown,1
Mahindra,0,Aloha,1
Mahindra,0,Altoona,1
Mahindra,0,Amarillo,2
Mahindra,0,Ames,1
Mahindra,0,Anacortes,1
Mahindra,0,Andover,1
Mahindra,0,Ann Arbor,1
Mahindra,0,Arlington Heights,1
Mahindra,0,Asheville,2
Mahindra,0,Athens,1
Mahindra,0,Atlanta,2
Mahindra,0,Augusta,1
Mahindra,0,Aurora,5
Mahindra,0,Austin,1
Mahindra,0,Avondale,1
Mahindra,0,Bangor,2
Mahindra,0,Barrington,1
Mahindra,0,Bartlesville,1
Mahindra,0,Baton Rouge,1
Mahindra,0,Baytown,1
Mahindra,0,Beaumont,1
Mahindra,0,Beaverton,1
Mahindra,0,Beckley,1
Mahindra,0,Bedford,1
Mahindra,0,Bella Vista,1
Mahindra,0,Bend,3
Mahindra,0,Bennington,1
Mahindra,0,Bentonville,1
Mahindra,0,Berea,1
Mahindra,0,Bethpage,1
Mahindra,0,Birmingham,1
Mahindra,0,Blaine,2
Mahindra,0,Boardman,1
Mahindra,0,Boise,1
Mahindra,0,Bolingbrook,1
Mahindra,0,Boston,4
Mahindra,0,Bowling Green,1
Mahindra,0,Boynton Beach,1
Mahindra,0,Bozeman,1
Mahindra,0,Bradenton,1
Mahindra,0,Brandon,1
Mahindra,0,Branford,1
Mahindra,0,Bridgewater,1
Mahindra,0,Bristol,1
Mahindra,0,Brookfield,1
Mahindra,0,Brooklyn Center,2
Mahindra,0,Brunswick,1
Mahindra,0,Bryan,1
Mahindra,0,Bullhead City,1
Mahindra,0,Burbank,1
Mahindra,0,Burleson,1
Mahindra,0,Burlington,3
Mahindra,0,Burnsville,3
Mahindra,0,Cabot,1
Mahindra,0,Caldwell,1
Mahindra,0,Calumet City,2
Mahindra,0,Camp Springs,3
Mahindra,0,Canton,1
Mahindra,0,Carbondale,2
Mahindra,0,Carmel,1
Mahindra,0,Carol Stream,2
Mahindra,0,Carpentersville,1
Mahindra,0,Carrollton,1
Mahindra,0,Cary,1
Mahindra,0,Casas Adobes,1
Mahindra,0,Casselberry,3
Mahindra,0,Cedar Falls,2
Mahindra,0,Cedar Park,1
Mahindra,0,Central Islip,1
Mahindra,0,Chapel Hill,1
Mahindra,0,Charlotte,5
Mahindra,0,Chattanooga,1
Mahindra,0,Cheektowaga,1
Mahindra,0,Chicago,10
Mahindra,0,Cincinnati,1
Mahindra,0,Claremont,1
Mahindra,0,Cleveland,1
Mahindra,0,Clinton,3
Mahindra,0,Clovis,1
Mahindra,0,Cohoes,1
Mahindra,0,Colchester,1
Mahindra,0,Collierville,2
Mahindra,0,Colorado Springs,1
Mahindra,0,Columbia,3
Mahindra,0,Columbus,1
Mahindra,0,Commack,1
Mahindra,0,Commerce City,2
Mahindra,0,Coos Bay,1
Mahindra,0,Corsicana,1
Mahindra,0,Costa Mesa,2
Mahindra,0,Cottage Grove,1
Mahindra,0,Cranston,1
Mahindra,0,Crown Point,1
Mahindra,0,Crystal Lake,1
Mahindra,0,Dallas,3
Mahindra,0,Dalton,1
Mahindra,0,Danville,3
Mahindra,0,Davis,1
Mahindra,0,Dearborn,1
Mahindra,0,Dearborn Heights,1
Mahindra,0,Decatur,3
Mahindra,0,Deland,1
Mahindra,0,Delray Beach,1
Mahindra,0,Denver,2
Mahindra,0,Depew,2
Mahindra,0,Derry,1
Mahindra,0,Detroit,4
Mahindra,0,Dickinson,1
Mahindra,0,Dover,1
Mahindra,0,Drexel Hill,1
Mahindra,0,Dublin,1
Mahindra,0,Dumont,1
Mahindra,0,Dunedin,1
Mahindra,0,Durango,3
Mahindra,0,East Haven,1
Mahindra,0,East Saint Louis,1
Mahindra,0,Eden,1
Mahindra,0,Edina,1
Mahindra,0,Edmonds,1
Mahindra,0,El Centro,1
Mahindra,0,El Dorado Hills,1
Mahindra,0,Elgin,1
Mahindra,0,Elkhart,1
Mahindra,0,Elmhurst,1
Mahindra,0,Elmwood Park,1
Mahindra,0,Elyria,2
Mahindra,0,Emporia,1
Mahindra,0,Encinitas,1
Mahindra,0,Enid,1
Mahindra,0,Essex,1
Mahindra,0,Eugene,2
Mahindra,0,Euless,1
Mahindra,0,Eureka,1
Mahindra,0,Fairfax,1
Mahindra,0,Fairfield,2
Mahindra,0,Falmouth,1
Mahindra,0,Farmers Branch,1
Mahindra,0,Farmington,3
Mahindra,0,Fayetteville,2
Mahindra,0,Federal Way,1
Mahindra,0,Findlay,1
Mahindra,0,Flint,1
Mahindra,0,Florence,1
Mahindra,0,Flower Mound,1
Mahindra,0,Forest Park,2
Mahindra,0,Fort Pierce,1
Mahindra,0,Fort Smith,1
Mahindra,0,Fort Worth,1
Mahindra,0,Foster City,1
Mahindra,0,Franklin,1
Mahindra,0,Franklin Park,1
Mahindra,0,Franklin Square,1
Mahindra,0,Fresno,1
Mahindra,0,Friendswood,1
Mahindra,0,Fruit Cove,3
Mahindra,0,Galesburg,1
Mahindra,0,Gallatin,1
Mahindra,0,Garden City,1
Mahindra,0,Gardner,1
Mahindra,0,Garland,1
Mahindra,0,Georgetown,1
Mahindra,0,Gladstone,1
Mahindra,0,Glen Burnie,1
Mahindra,0,Glendale Heights,1
Mahindra,0,Goleta,1
Mahindra,0,Gorham,1
Mahindra,0,Grand Junction,1
Mahindra,0,Grand Prairie,1
Mahindra,0,Grand Rapids,1
Mahindra,0,Granger,1
Mahindra,0,Granite City,1
Mahindra,0,Green Bay,1
Mahindra,0,Greenville,1
Mahindra,0,Greenwood,1
Mahindra,0,Gresham,2
Mahindra,0,Gulfport,1
Mahindra,0,Hammond,1
Mahindra,0,Hanover,2
Mahindra,0,Harker Heights,1
Mahindra,0,Harlingen,1
Mahindra,0,Hawthorne,2
Mahindra,0,Hazleton,1
Mahindra,0,Henderson,2
Mahindra,0,Hendersonville,1
Mahindra,0,Highlands Ranch,1
Mahindra,0,Hilliard,1
Mahindra,0,Hilton Head Island,2
Mahindra,0,Holden,1
Mahindra,0,Homestead,1
Mahindra,0,Hot Springs,1
Mahindra,0,Houston,5
Mahindra,0,Huber Heights,1
Mahindra,0,Huntsville,1
Mahindra,0,Hutchinson,3
Mahindra,0,Independence,1
Mahindra,0,Indianapolis,2
Mahindra,0,Inglewood,3
Mahindra,0,Inkster,1
Mahindra,0,Ithaca,1
Mahindra,0,Jackson,2
Mahindra,0,Jacksonville,1
Mahindra,0,Joliet,3
Mahindra,0,Joplin,2
Mahindra,0,Kankakee,1
Mahindra,0,Kaysville,1
Mahindra,0,Kearney,1
Mahindra,0,Kearns,2
Mahindra,0,Kennesaw,2
Mahindra,0,Kent,1
Mahindra,0,Kettering,1
Mahindra,0,King of Prussia,2
Mahindra,0,Kirkwood,1
Mahindra,0,Knoxville,1
Mahindra,0,La Crosse,1
Mahindra,0,La Mesa,1
Mahindra,0,La Porte,1
Mahindra,0,La Quinta,1
Mahindra,0,La Vergne,1
Mahindra,0,La Vista,1
Mahindra,0,Lacey,2
Mahindra,0,Laguna Hills,1
Mahindra,0,Laguna Niguel,1
Mahindra,0,Lake Charles,1
Mahindra,0,Lake In The Hills,1
Mahindra,0,Lake Jackson,1
Mahindra,0,Lakewood,3
Mahindra,0,Lancaster,1
Mahindra,0,Laramie,1
Mahindra,0,Las Cruces,1
Mahindra,0,Layton,1
Mahindra,0,League City,1
Mahindra,0,Leavenworth,2
Mahindra,0,Leawood,1
Mahindra,0,Lebanon,1
Mahindra,0,Lees Summit,1
Mahindra,0,Lewiston,2
Mahindra,0,Lincoln,1
Mahindra,0,Lindenhurst,1
Mahindra,0,Lino Lakes,1
Mahindra,0,Londonderry,1
Mahindra,0,Long Beach,2
Mahindra,0,Longmeadow,1
Mahindra,0,Los Angeles,16
Mahindra,0,Los Banos,1
Mahindra,0,Los Gatos,1
Mahindra,0,Louisville,1
Mahindra,0,Lynnwood,1
Mahindra,0,Madison,3
Mahindra,0,Mandan,1
Mahindra,0,Mansfield,1
Mahindra,0,Maplewood,2
Mahindra,0,Marietta,1
Mahindra,0,Marshalltown,2
Mahindra,0,Maryville,1
Mahindra,0,Mason City,2
Mahindra,0,McKeesport,3
Mahindra,0,Mcallen,1
Mahindra,0,Mechanicsville,1
Mahindra,0,Mehlville,1
Mahindra,0,Melrose Park,1
Mahindra,0,Menlo Park,2
Mahindra,0,Mentor,1
Mahindra,0,Mesa,1
Mahindra,0,Mesquite,1
Mahindra,0,Miami,5
Mahindra,0,Middle River,1
Mahindra,0,Midland,1
Mahindra,0,Midwest City,1
Mahindra,0,Mineral Wells,1
Mahindra,0,Minnetonka,2
Mahindra,0,Minnetonka Mills,1
Mahindra,0,Minot,2
Mahindra,0,Miramar,2
Mahindra,0,Monroe,1
Mahindra,0,Montgomery,1
Mahindra,0,Moore,2
Mahindra,0,Moreno Valley,1
Mahindra,0,Morgantown,1
Mahindra,0,Mount Vernon,4
Mahindra,0,Muscatine,1
Mahindra,0,Muskegon,1
Mahindra,0,Muskogee,2
Mahindra,0,Mustang,2
Mahindra,0,Napa,1
Mahindra,0,Naperville,1
Mahindra,0,Naugatuck,1
Mahindra,0,New Albany,2
Mahindra,0,New Castle,1
Mahindra,0,New City,2
Mahindra,0,New Iberia,1
Mahindra,0,New York City,21
Mahindra,0,Newark,3
Mahindra,0,Newport News,1
Mahindra,0,Newton,3
Mahindra,0,Norman,3
Mahindra,0,North Arlington,1
Mahindra,0,North Babylon,1
Mahindra,0,North Las Vegas,1
Mahindra,0,North Miami Beach,1
Mahindra,0,North Ridgeville,5
Mahindra,0,North Royalton,1
Mahindra,0,Norwalk,1
Mahindra,0,Novi,1
Mahindra,0,Oak Park,2
Mahindra,0,Oakland Park,1
Mahindra,0,Oakville,1
Mahindra,0,Oklahoma City,1
Mahindra,0,Olathe,1
Mahindra,0,Olympia,1
Mahindra,0,Omaha,1
Mahindra,0,Oregon City,2
Mahindra,0,Orlando,2
Mahindra,0,Ormond Beach,1
Mahindra,0,Oro Valley,1
Mahindra,0,Oviedo,1
Mahindra,0,Owasso,2
Mahindra,0,Owosso,1
Mahindra,0,Oxford,1
Mahindra,0,Pahrump,1
Mahindra,0,Palm Bay,1
Mahindra,0,Palm Beach Gardens,1
Mahindra,0,Palm Springs,1
Mahindra,0,Panama City,1
Mahindra,0,Papillion,1
Mahindra,0,Park Ridge,2
Mahindra,0,Pasadena,3
Mahindra,0,Passaic,1
Mahindra,0,Paterson,2
Mahindra,0,Peachtree City,1
Mahindra,0,Pembroke Pines,1
Mahindra,0,Pendleton,1
Mahindra,0,Pepperell,1
Mahindra,0,Perry Hall,1
Mahindra,0,Phenix City,2
Mahindra,0,Philadelphia,7
Mahindra,0,Pikesville,1
Mahindra,0,Plainview,2
Mahindra,0,Plum,2
Mahindra,0,Plymouth,1
Mahindra,0,Pomona,1
Mahindra,0,Ponca City,1
Mahindra,0,Ponte Vedra Beach,1
Mahindra,0,Port Charlotte,3
Mahindra,0,Port Chester,1
Mahindra,0,Port Saint Lucie,1
Mahindra,0,Portland,1
Mahindra,0,Post Falls,1
Mahindra,0,Potomac,1
Mahindra,0,Provo,1
Mahindra,0,Pueblo,1
Mahindra,0,Pullman,2
Mahindra,0,Quincy,1
Mahindra,0,Radnor,1
Mahindra,0,Rapid City,2
Mahindra,0,Raytown,2
Mahindra,0,Red Wing,1
Mahindra,0,Redford,2
Mahindra,0,Redwood City,1
Mahindra,0,Reno,1
Mahindra,0,Reston,1
Mahindra,0,Revere,1
Mahindra,0,Reynoldsburg,1
Mahindra,0,Richmond,3
Mahindra,0,Riverside,1
Mahindra,0,Riviera Beach,1
Mahindra,0,Rock Hill,1
Mahindra,0,Rock Island,2
Mahindra,0,Rockford,3
Mahindra,0,Rocky Mount,1
Mahindra,0,Rome,1
Mahindra,0,Romeoville,1
Mahindra,0,Rose Hill,1
Mahindra,0,Roswell,1
Mahindra,0,Rowlett,1
Mahindra,0,Roy,1
Mahindra,0,Royal Palm Beach,1
Mahindra,0,Russellville,1
Mahindra,0,Rutland,2
Mahindra,0,Saginaw,1
Mahindra,0,Saint Charles,2
Mahindra,0,Saint Paul,1
Mahindra,0,Saint Peters,1
Mahindra,0,Salem,1
Mahindra,0,San Antonio,1
Mahindra,0,San Carlos,2
Mahindra,0,San Clemente,3
Mahindra,0,San Diego,3
Mahindra,0,San Francisco,4
Mahindra,0,San Gabriel,1
Mahindra,0,San Jose,1
Mahindra,0,San Marcos,1
Mahindra,0,Santa Clara,3
Mahindra,0,Santa Monica,2
Mahindra,0,Sarasota,2
Mahindra,0,Saratoga,2
Mahindra,0,Savage,1
Mahindra,0,Savannah,2
Mahindra,0,Schaumburg,2
Mahindra,0,Schenectady,1
Mahindra,0,Schererville,2
Mahindra,0,Searcy,1
Mahindra,0,Seattle,5
Mahindra,0,Secaucus,1
Mahindra,0,Selma,1
Mahindra,0,Severna Park,1
Mahindra,0,Shawnee,1
Mahindra,0,Shirley,1
Mahindra,0,Silver Spring,1
Mahindra,0,Sioux City,1
Mahindra,0,Smyrna,1
Mahindra,0,South Bend,2
Mahindra,0,Sparks,1
Mahindra,0,Spartanburg,1
Mahindra,0,Spring Hill,1
Mahindra,0,Springdale,1
Mahindra,0,Springfield,4
Mahindra,0,Stamford,1
Mahindra,0,Sterling Heights,1
Mahindra,0,Stevens Point,1
Mahindra,0,Streamwood,1
Mahindra,0,Sugar Land,1
Mahindra,0,Sulphur Springs,1
Mahindra,0,Sun Prairie,2
Mahindra,0,Superior,2
Mahindra,0,Surprise,1
Mahindra,0,Tacoma,1
Mahindra,0,Tallahassee,1
Mahindra,0,Tamarac,1
Mahindra,0,Taylors,1
Mahindra,0,Tempe,1
Mahindra,0,Texarkana,1
Mahindra,0,Tigard,1
Mahindra,0,Tinley Park,1
Mahindra,0,Toledo,1
Mahindra,0,Toms River,1
Mahindra,0,Tooele,3
Mahindra,0,Trenton,1
Mahindra,0,Troy,1
Mahindra,0,Tulsa,1
Mahindra,0,Twin Falls,2
Mahindra,0,University City,1
Mahindra,0,Upper Arlington,1
Mahindra,0,Upper Saint Clair,1
Mahindra,0,Urbandale,1
Mahindra,0,Vallejo,1
Mahindra,0,Valparaiso,2
Mahindra,0,Virginia Beach,1
Mahindra,0,Wake Forest,1
Mahindra,0,Walla Walla,2
Mahindra,0,Warren,1
Mahindra,0,Washington,5
Mahindra,0,Waterloo,2
Mahindra,0,Watertown,1
Mahindra,0,Waxahachie,1
Mahindra,0,Wenatchee,2
Mahindra,0,Weslaco,2
Mahindra,0,West Babylon,1
Mahindra,0,West Chicago,1
Mahindra,0,West Hollywood,2
Mahindra,0,West Linn,1
Mahindra,0,West Memphis,1
Mahindra,0,West Valley City,2
Mahindra,0,Westlake,1
Mahindra,0,Wheat Ridge,1
Mahindra,0,Whitehall,2
Mahindra,0,Wichita,1
Mahindra,0,Wilkes Barre,1
Mahindra,0,Willoughby,1
Mahindra,0,Wilmette,2
Mahindra,0,Wilmington,1
Mahindra,0,Wilson,1
Mahindra,0,Winchester,2
Mahindra,0,Woodmere,1
Mahindra,0,Woodstock,1
Mahindra,0,Woonsocket,1
Mahindra,0,Wooster,1
Mahindra,0,Wylie,1
Mahindra,0,Yonkers,2
Mahindra,0,York,1
Mahindra,0,Yuba City,1
Mahindra,0,Yucaipa,1
Mahindra,1,Boston,1
Mahindra,1,Camarillo,1
Mahindra,1,Camp Springs,1
Mahindra,1,Charlotte,1
Mahindra,1,Dallas,1
Mahindra,1,Danville,1
Mahindra,1,East Chicago,1
Mahindra,1,Edgewood,1
Mahindra,1,Edmonds,1
Mahindra,1,Enid,1
Mahindra,1,Escondido,1
Mahindra,1,Fairfax,1
Mahindra,1,Fairfield,1
Mahindra,1,Fitchburg,1
Mahindra,1,Helena,1
Mahindra,1,Immokalee,1
Mahindra,1,Kannapolis,1
Mahindra,1,Kingsville,2
Mahindra,1,Long Beach,1
Mahindra,1,Los Angeles,2
Mahindra,1,New York City,1
Mahindra,1,Pittsburg,1
Mahindra,1,Pleasant Grove,1
Mahindra,1,Salt Lake City,1
Mahindra,1,San Diego,1
Mahindra,1,Sherwood,1
Mahindra,1,Shirley,1
Mahindra,1,Southgate,1
Mahindra,1,Trenton,1
Mahindra,1,Warren,1
Maruti,0,Adrian,1
Maruti,0,Albany,2
Maruti,0,Albuquerque,2
Maruti,0,Aloha,1
Maruti,0,Altamonte Springs,1
Maruti,0,Alton,1
Maruti,0,Altoona,1
Maruti,0,Ames,1
Maruti,0,Anacortes,1
Maruti,0,Anaheim,2
Maruti,0,Ann Arbor,1
Maruti,0,Apopka,2
Maruti,0,Apple Valley,3
Maruti,0,Appleton,2
Maruti,0,Arlington,1
Maruti,0,Arlington Heights,1
Maruti,0,Aspen Hill,2
Maruti,0,Athens,3
Maruti,0,Atlanta,1
Maruti,0,Attleboro,1
Maruti,0,Auburn,1
Maruti,0,Austin,1
Maruti,0,Bakersfield,1
Maruti,0,Baldwin,1
Maruti,0,Bangor,2
Maruti,0,Battle Creek,1
Maruti,0,Baytown,1
Maruti,0,Beaumont,1
Maruti,0,Beckley,1
Maruti,0,Bellingham,2
Maruti,0,Belvidere,1
Maruti,0,Bennington,1
